Old Ticker,New Ticker,Search Term,Memo Title,Effective Date,Post Date,Classification
FTCH,FTCHF,FTCH FTCHF,"Farfetch Limited - Symbol Change Option Symbol: FTCH New Symbol: FTCHF
Contract Adjustment|Options",12/20/2023,12/19/2023,Adjustment
IGN,IDGT,IGN IDGT,"iShares North American Tech-Multimedia Networking ETF - Name/Symbol Change Option Symbol: IGN New Symbol: IDGT ***Update***
Contract Adjustment|Options",12/18/2023,12/12/2023,Adjustment
MOXC,ABTS,MOXC ABTS,"Moxian (BVI) Inc - Name/Symbol Change Option Symbol: MOXC New Symbol: ABTS
Contract Adjustment|Options",11/17/2023,11/16/2023,Adjustment
PYR,PYRGF,PYR PYRGF,"PyroGenesis Canada Inc. - Symbol Change Option Symbol: PYR New Symbol: PYRGF
Contract Adjustment|Options",11/16/2023,11/15/2023,Adjustment
IGN,IDGT,IGN IDGT,"iShares North American Tech-Multimedia Networking ETF - Name/Symbol Change Option Symbol: IGN New Symbol: IDGT ***Update***
Contract Adjustment|Options",12/18/2023,12/12/2023,Adjustment
SELB,RNAC,SELB RNAC,"Selecta Biosciences, Inc. - Name/Symbol Change Option Symbol: SELB New Symbol: RNAC
Contract Adjustment|Options",11/14/2023,11/13/2023,Adjustment
BIGT,MAGS,BIGT MAGS,"Listed Funds Trust Roundhill BIG Tech ETF - Name/Symbol Change Option Symbol: BIGT New Symbol: MAGS
Contract Adjustment|Options",11/09/2023,11/08/2023,Adjustment
OSTK,BYON,OSTK BYON,"Overstock.com, Inc. - Name/Symbol Change Option Symbol: OSTK New Symbol: BYON
Contract Adjustment|Options",11/06/2023,11/03/2023,Adjustment
PCYG,TRAK,PCYG TRAK,"Park City Group, Inc. - Name/Symbol Change Option Symbol: PCYG New Symbol: TRAK
Contract Adjustment|Options",11/02/2023,11/01/2023,Adjustment
NLS,BFX,NLS BFX,"Nautilus, Inc. - Name/Symbol Change Option Symbol: NLS New Symbol: BFX
Contract Adjustment|Options",11/01/2023,10/25/2023,Adjustment
EGLX,EGLXF,EGLX EGLXF,"Enthusiast Gaming Holdings Inc. - Symbol Change Option Symbol: EGLX New Symbol: EGLXF
Contract Adjustment|Options",10/30/2023,10/27/2023,Adjustment
BTWN,MNY,BTWN MNY,"Bridgetown Holdings Limited - Name/Symbol/CUSIP Change Option Symbol: BTWN New Symbol: MNY
Contract Adjustment|Options",10/13/2023,10/12/2023,Adjustment
VQS,VQSSF,VQS VQSSF,"VIQ Solutions Inc. - Symbol Change Option Symbol: VQS New Symbol: VQSSF
Contract Adjustment|Options",10/05/2023,10/04/2023,Adjustment
WEJOQ,WEJOF,WEJOQ WEJOF,"Wejo Group Limited - Symbol Change Option Symbol: WEJOQ New Symbol: WEJOF
Contract Adjustment|Options",09/20/2023,09/19/2023,Adjustment
SNLN,HYSA,SNLN HYSA,"Highland/iBoxx Senior Loan ETF - Name/Symbol/CUSIP Change Option Symbol: SNLN New Symbol: HYSA
Contract Adjustment|Options",09/18/2023,09/15/2023,Adjustment
TKAT,MI,TKAT MI,"Takung Art Co. Ltd - Name/Symbol/CUSIP Change Option Symbol: TKAT New Symbol: MI
Contract Adjustment|Options",09/18/2023,09/15/2023,Adjustment
DRTT,DRTTF,DRTT DRTTF,"DIRTT Environmental Solutions Ltd. - Symbol Change Option Symbol: DRTT New Symbol: DRTTF
Contract Adjustment|Options",09/18/2023,09/15/2023,Adjustment
OFC,CDP,OFC CDP,"COPT Defense Properties - Name/Symbol Change Option Symbols: OFC/1OFC New Symbols: CDP/1CDP
Contract Adjustment|Options",09/15/2023,09/12/2023,Adjustment
WWE,TKO,WWE TKO,"World Wrestling Entertainment, Inc. - Contract Adjustment Option Symbol: 09/12/2023 - WWE remains WWE 09/13/2023 - WWE becomes TKO
Contract Adjustment|Options",09/12/2023,09/12/2023,Adjustment
WWE,TKO,WWE TKO,"World Wrestling Entertainment, Inc. - Anticipated Contract Adjustment Option Symbol: WWE New Symbol: TKO
Contract Adjustment|Options",,09/08/2023,Adjustment
ILLM,ILLMF,ILLM ILLMF,"illumin Holdings Inc. - Symbol Change Option Symbol: ILLM New Symbol: ILLMF
Contract Adjustment|Options",09/11/2023,09/11/2023,Adjustment
LOV,LOVLY,LOV LOVLY,"Spark Networks SE - Symbol Change Option Symbol: LOV New Symbol: LOVLY
Contract Adjustment|Options",09/08/2023,09/07/2023,Adjustment
SCHN,RDUS,SCHN RDUS,"Schnitzer Steel Industries, Inc. - Symbol Change Option Symbol: SCHN New Symbol: RDUS
Contract Adjustment|Options",09/01/2023,08/31/2023,Adjustment
ABC,COR,ABC COR,"AmerisourceBergen Corporation - Name/Symbol Change Option Symbols: ABC/2ABC New Symbols: COR/2COR
Contract Adjustment|Options",08/30/2023,08/22/2023,Adjustment
HYLD,RINC,HYLD RINC,"High Yield ETF - Name/Symbol/CUSIP Change Option Symbol: HYLD New Symbol: RINC
Contract Adjustment|Options",08/28/2023,08/25/2023,Adjustment
AMOT,ALNT,AMOT ALNT,"Allied Motion Technologies Inc. - Name/Symbol Change Option Symbol: AMOT New Symbol: ALNT
Contract Adjustment|Options",08/23/2023,08/22/2023,Adjustment
UIHC,ACIC,UIHC ACIC,"United Insurance Holdings Corp. - Name/Symbol Change Option Symbol: UIHC New Symbol: ACIC
Contract Adjustment|Options",08/15/2023,08/14/2023,Adjustment
PBS,GGME,PBS GGME,"Invesco Dynamic Media ETF - Name/Symbol Change Option Symbol: PBS New Symbol: GGME
Contract Adjustment|Options",08/28/2023,07/25/2023,Adjustment
PSJ,IGPT,PSJ IGPT,"Invesco Dynamic Software ETF - Name/Symbol Change Option Symbol: PSJ New Symbol: IGPT
Contract Adjustment|Options",08/28/2023,07/25/2023,Adjustment
PXQ,KNCT,PXQ KNCT,"Invesco Dynamic Networking ETF - Name/Symbol Change Option Symbol: PXQ New Symbol: KNCT
Contract Adjustment|Options",08/28/2023,07/25/2023,Adjustment
DEF,POWA,DEF POWA,"Invesco Defensive Equity ETF - Name/Symbol Change Option Symbol: DEF New Symbol: POWA
Contract Adjustment|Options",08/28/2023,07/25/2023,Adjustment
EWMC,GRPM,EWMC GRPM,"Invesco S&P MidCap 400 Equal Weight ETF - Name/Symbol Change Option Symbol: EWMC New Symbol: GRPM
Contract Adjustment|Options",08/28/2023,07/25/2023,Adjustment
HHC,HHH,HHC HHH,"The Howard Hughes Corporation - Name/Symbol/CUSIP Change Option Symbol: HHC New Symbol: HHH
Contract Adjustment|Options",08/14/2023,08/11/2023,Adjustment
ENOB,RENB,ENOB RENB,"Enochian Biosciences, Inc. - Name/Symbol Change Option Symbol: ENOB New Symbol: RENB
Contract Adjustment|Options",08/07/2023,08/04/2023,Adjustment
QTT,QTTOY,QTT QTTOY,"Qutoutiao Inc. - Symbol Change Option Symbol: QTT New Symbol: QTTOY
Contract Adjustment|Options",07/28/2023,07/27/2023,Adjustment
CLBR,PSQH,CLBR PSQH,"Colombier Acquisition Corp. - Name/Symbol/CUSIP Change Option Symbol: CLBR New Symbol: PSQH
Contract Adjustment|Options",07/20/2023,07/19/2023,Adjustment
AZRE,AZREF,AZRE AZREF,"Azure Power Global Limited - Settlement Update Option Symbol: AZRE * * * Effective Immediately * * *
Contract Adjustment|Options",07/14/2023,07/14/2023,Adjustment
AZRE,AZREF,AZRE AZREF,"Azure Power Global Limited - Symbol Change Option Symbol: 07/14/2023 - AZRE remains AZRE 07/17/2023 - AZRE becomes AZREF
Contract Adjustment|Options",07/17/2023,07/14/2023,Adjustment
RE,EG,RE EG,"Everest Re Group, Ltd. - Name/Symbol Change Option Symbol: RE New Symbol: EG
Contract Adjustment|Options",07/10/2023,06/23/2023,Adjustment
NYMX,NYMXF,NYMX NYMXF,"Nymox Pharmaceutical Corporation - Symbol Change Option Symbol: NYMX New Symbol: NYMXF
Contract Adjustment|Options",07/07/2023,07/06/2023,Adjustment
ORCC,OBDC,ORCC OBDC,"Owl Rock Capital Corporation - Name/Symbol Change Option Symbol: ORCC New Symbol: OBDC
Contract Adjustment|Options",07/06/2023,07/05/2023,Adjustment
SQZ,SQZB,SQZ SQZB,"SQZ Biotechnologies Company - Symbol Change Option Symbol: SQZ New Symbol: SQZB
Contract Adjustment|Options",07/05/2023,07/03/2023,Adjustment
BGCP,BGC,BGCP BGC,"BGC Partners, Inc. - Name/Symbol/CUSIP Change Option Symbol: BGCP New Symbol: BGC
Contract Adjustment|Options",07/03/2023,06/30/2023,Adjustment
BGCP,BGC,BGCP BGC,"MULTIPLE FLEX POSITION CONSOLIDATIONS
Contract Adjustment|Options",07/22/2020,07/21/2020,Adjustment
BGCP,BGC,BGCP BGC,"ADJUSTED BGC PARTNERS, INC. - CASH IN LIEU SETTLEMENT ADJUSTED OPTION SYMBOL: BGCP1
Contract Adjustment|Options",,01/17/2019,Adjustment
BGCP,BGC,BGCP BGC,"BGCP1 OPTIONS - EXPIRATION PRICING CONSIDERATION
Expiration",,12/21/2018,Unknown
BGCP,BGC,BGCP BGC,"BGC PARTNERS, INC. - DISTRIBUTION OPTION SYMBOL: BGCP NEW SYMBOL: BGCP1 * * * UPDATE * * *
Contract Adjustment|Options",12/03/2018,11/29/2018,Adjustment
BGCP,BGC,BGCP BGC,"BGC PARTNERS, INC. - DISTRIBUTION OPTION SYMBOL: BGCP NEW SYMBOL: BGCP1
Contract Adjustment|Options",12/03/2018,11/26/2018,Adjustment
ERYP,PHXM,ERYP PHXM,"ERYTECH Pharma S.A. - Name/Symbol Change Option Symbol: ERYP New Symbol: PHXM
Contract Adjustment|Options",06/29/2023,06/28/2023,Adjustment
GNUS,TOON,GNUS TOON,"Genius Brands International, Inc. - Symbol Change Option Symbols: GNUS/GNUS1 New Symbols: TOON/TOON1
Contract Adjustment|Options",06/26/2023,06/23/2023,Adjustment
INT,WKC,INT WKC,"World Fuel Services Corporation - Name/Symbol Change Option Symbol: INT New Symbol: WKC
Contract Adjustment|Options",06/16/2023,06/15/2023,Adjustment
HSC,NVRI,HSC NVRI,"Harsco Corporation - Name/Symbol Change Option Symbol: HSC New Symbol: NVRI
Contract Adjustment|Options",06/20/2023,06/16/2023,Adjustment
FISV,FFI,FISV FFI,Not found,,,Not Found
EWCO,RSPC,EWCO RSPC,"Invesco S&P 500 Equal Weight Communication Services ETF - Symbol Change Option Symbol: EWCO New Symbol: RSPC
Contract Adjustment|Options",06/07/2023,05/19/2023,Adjustment
RCD,RSPD,RCD RSPD,"Invesco S&P 500 Equal Weight Consumer Discretionary ETF - Symbol Change Option Symbol: RCD New Symbol: RSPD
Contract Adjustment|Options",06/07/2023,05/19/2023,Adjustment
RHS,RSPS,RHS RSPS,"Invesco S&P 500 Equal Weight Consumer Staples ETF - Symbol Change Option Symbol: RHS New Symbol: RSPS
Contract Adjustment|Options",06/07/2023,05/19/2023,Adjustment
RYE,RSPG,RYE RSPG,"Invesco S&P 500 Equal Weight Energy ETF - Symbol Change Option Symbol: RYE New Symbol: RSPG
Contract Adjustment|Options",06/07/2023,05/19/2023,Adjustment
RYF,RSPF,RYF RSPF,"Invesco S&P 500 Equal Weight Financials ETF - Symbol Change Option Symbol: RYF New Symbol: RSPF
Contract Adjustment|Options",06/07/2023,05/19/2023,Adjustment
RYH,RSPH,RYH RSPH,"Invesco S&P 500 Equal Weight Health Care ETF - Symbol Change Option Symbol: RYH New Symbol: RSPH
Contract Adjustment|Options",06/07/2023,05/19/2023,Adjustment
RGI,RSPN,RGI RSPN,"Invesco S&P 500 Equal Weight Industrials ETF - Symbol Change Option Symbol: RGI New Symbol: RSPN
Contract Adjustment|Options",06/07/2023,05/19/2023,Adjustment
RTM,RSPM,RTM RSPM,"Invesco S&P 500 Equal Weight Materials ETF - Symbol Change Option Symbol: RTM New Symbol: RSPM
Contract Adjustment|Options",06/07/2023,05/19/2023,Adjustment
EWRE,RSPR,EWRE RSPR,"Invesco S&P 500 Equal Weight Real Estate ETF - Symbol Change Option Symbol: EWRE New Symbol: RSPR
Contract Adjustment|Options",06/07/2023,05/19/2023,Adjustment
RYT,RSPT,RYT RSPT,"Invesco S&P 500 Equal Weight Technology ETF - Symbol Change Option Symbol: RYT New Symbol: RSPT
Contract Adjustment|Options",06/07/2023,05/19/2023,Adjustment
RYU,RSPU,RYU RSPU,"Invesco S&P 500 Equal Weight Utilities ETF - Symbol Change Option Symbol: RYU New Symbol: RSPU
Contract Adjustment|Options",06/07/2023,05/19/2023,Adjustment
ABB,ABBNY,ABB ABBNY,"ABB Ltd. - Symbol Change Option Symbols: ABB/2ABB New Symbols: ABBNY/2ABBN
Contract Adjustment|Options",05/23/2023,05/22/2023,Adjustment
OBNK,OBK,OBNK OBK,"Origin Bancorp, Inc. - Symbol Change Option Symbol: OBNK New Symbol: OBK
Contract Adjustment|Options",05/22/2023,05/19/2023,Adjustment
RAAS,RAASY,RAAS RAASY,"Cloopen Group Holding Limited - Symbol Change Option Symbol: 05/18/2023 - RAAS remains RAAS 05/19/2023 - RAAS becomes RAASY
Contract Adjustment|Options",05/18/2023,05/18/2023,Adjustment
AUD,AUDA,AUD AUDA,"Audacy, Inc. - Symbol Change Option Symbol: AUD New Symbol: AUDA
Contract Adjustment|Options",05/17/2023,05/16/2023,Adjustment
PKI,RVTY,PKI RVTY,"PerkinElmer, Inc. - Name/Symbol Change Option Symbol: PKI New Symbol: RVTY
Contract Adjustment|Options",05/16/2023,05/15/2023,Adjustment
SI,SICP,SI SICP,"Silvergate Capital Corporation - Symbol Change Option Symbol: SI New Symbol: SICP
Contract Adjustment|Options",05/12/2023,05/11/2023,Adjustment
FRC,FRCB,FRC FRCB,"First Republic Bank - Symbol Change Option Symbol: FRC New Symbol: FRCB
Contract Adjustment|Options",05/03/2023,05/02/2023,Adjustment
IMH,IMPM,IMH IMPM,"Impac Mortgage Holdings, Inc. - Symbol Change Option Symbol: IMH New Symbol: IMPM
Contract Adjustment|Options",04/27/2023,04/26/2023,Adjustment
LCI,LCIN,LCI LCIN,"Lannett Company, Inc. - Symbol Change Option Symbols: LCI/LCI1 New Symbols: LCIN/LCIN1
Contract Adjustment|Options",04/20/2023,04/19/2023,Adjustment
DTEA,DTEAF,DTEA DTEAF,"DAVIDsTEA Inc. - Symbol Change Option Symbol: DTEA New Symbol: DTEAF
Contract Adjustment|Options",04/17/2023,04/14/2023,Adjustment
OBSV,OBSVF,OBSV OBSVF,"ObsEva SA - Symbol Change Option Symbol: OBSV New Symbol: OBSVF
Contract Adjustment|Options",03/23/2023,03/22/2023,Adjustment
BLI,CELL,BLI CELL,"Berkeley Lights, Inc. - Name/Symbol Change Option Symbol: BLI New Symbol: CELL
Contract Adjustment|Options",03/22/2023,03/21/2023,Adjustment
GRAY,CALC,GRAY CALC,"Graybug Vision, Inc. - Name/Symbol Change Option Symbols: GRAY/GRAY1 New Symbols: CALC/CALC1
Contract Adjustment|Options",03/21/2023,03/20/2023,Adjustment
ZEST,BNMV,ZEST BNMV,"Ecoark Holdings, Inc. - Name/Symbol Change Option Symbol: ZEST New Symbol: BNMV
Contract Adjustment|Options",03/21/2023,03/20/2023,Adjustment
MCG,SHCO,MCG SHCO,"Membership Collective Group Inc. - Symbol Change Option Symbol: MCG New Symbol: SHCO
Contract Adjustment|Options",03/20/2023,03/17/2023,Adjustment
CAJ,CAJPY,CAJ CAJPY,"Canon Inc. - Symbol Change Option Symbol: CAJ New Symbol: CAJPY
Contract Adjustment|Options",03/07/2023,03/06/2023,Adjustment
KMPH,ZVRA,KMPH ZVRA,"KemPharm, Inc. - Name/Symbol Change Option Symbol: KMPH New Symbol: ZVRA
Contract Adjustment|Options",03/01/2023,02/28/2023,Adjustment
RCII,UPBD,RCII UPBD,"Rent-A-Center, Inc. - Symbol Change Option Symbol: RCII New Symbol: UPBD
Contract Adjustment|Options",02/27/2023,02/24/2023,Adjustment
IMRA,ELVN,IMRA ELVN,"Imara Inc. - Reverse Split and Name/Symbol/CUSIP Change Option Symbol: IMRA New Symbol: ELVN1
Contract Adjustment|Options",02/24/2023,02/23/2023,Adjustment
ZNH,ZNHYY,ZNH ZNHYY,"China Southern Airlines Company Limited - Symbol Change Option Symbol: 02/03/2023 - ZNH remains ZNH 02/06/2023 - ZNH becomes ZNHYY
Contract Adjustment|Options",02/06/2023,02/03/2023,Adjustment
TWND,BURU,TWND BURU,"Tailwind Acquisition Corporation - Name/Symbol/CUSIP Change Option Symbol: TWND New Symbol: BURU
Contract Adjustment|Options",02/01/2023,01/31/2023,Adjustment
BCOR,AVTA,BCOR AVTA,"Blucora, Inc. - Name/Symbol Change Option Symbol: BCOR New Symbol: AVTA
Contract Adjustment|Options",01/26/2023,01/25/2023,Adjustment
CIXX,CIXXF,CIXX CIXXF,"CI Financial Corporation - Symbol Change Option Symbol: CIXX New Symbol: CIXXF
Contract Adjustment|Options",01/20/2023,01/19/2023,Adjustment
SMFR,WGS,SMFR WGS,"Sema4 Holdings Corporation - Name/Symbol Change Option Symbol: SMFR New Symbol: WGS
Contract Adjustment|Options",01/10/2023,01/09/2023,Adjustment
MTBC,CCLD,MTBC CCLD,"CareCloud, Inc. - Symbol Change Option Symbol: MTBC New Symbol: CCLD
Contract Adjustment|Options",01/10/2023,01/09/2023,Adjustment
LPI,VTLE,LPI VTLE,"Laredo Petroleum, Inc. - Name/Symbol Change Option Symbol: LPI New Symbol: VTLE
Contract Adjustment|Options",01/09/2023,01/06/2023,Adjustment
DNAY,TBIO,DNAY TBIO,"Codex DNA, Inc. - Name/Symbol Change Option Symbol: DNAY New Symbol: TBIO
Contract Adjustment|Options",01/04/2023,01/03/2023,Adjustment
DS,DSHK,DS DSHK,"Drive Shack Inc. - Symbol Change Option Symbol: DS New Symbol: DSHK
Contract Adjustment|Options",01/03/2023,12/30/2022,Adjustment
NILE,AULT,NILE AULT,"BitNile Holdings, Inc. - Name/Symbol Change Option Symbol: NILE New Symbol: AULT
Contract Adjustment|Options",01/03/2023,12/23/2022,Adjustment
NILE,AULT,NILE AULT,"Ault Global Holdings, Inc. - Name/Symbol/CUSIP Change Option Symbol: DPW New Symbol: NILE
Contract Adjustment|Options",12/13/2021,12/07/2021,Adjustment
BTN,FGH,BTN FGH,"Ballantyne Strong, Inc. - Name/Symbol/CUSIP Change Option Symbol: BTN New Symbol: FGH
Contract Adjustment|Options",12/27/2022,12/22/2022,Adjustment
BAMR,BNRE,BAMR BNRE,"Brookfield Asset Management Reinsurance Partners Ltd. - Name/Symbol/CUSIP Change Option Symbols: BAMR/BAMR1 New Symbols: BNRE/BNRE1
Contract Adjustment|Options",12/14/2022,12/13/2022,Adjustment
PEI,PRET,PEI PRET,"Pennsylvania Real Estate Investment Trust - Symbol Change Option Symbol: 12/16/2022 - PEI1 remains PEI1 12/19/2022 - PEI1 becomes PRET1
Contract Adjustment|Options",12/19/2022,12/16/2022,Adjustment
ATAX,GHI,ATAX GHI,"America First Multifamily Investors, L.P. - Name/Symbol Change Option Symbols: ATAX/ATAX2 New Symbols: GHI/GHI2
Contract Adjustment|Options",12/05/2022,12/02/2022,Adjustment
TBK,TFIN,TBK TFIN,"Triumph Bancorp, Inc. - Name/Symbol Change Option Symbol: TBK New Symbol: TFIN
Contract Adjustment|Options",12/02/2022,12/01/2022,Adjustment
RADA,DRS,RADA DRS,"RADA Electronic Industries Ltd. - Name/Symbol/CUSIP Change Option Symbol: 11/28/2022 - RADA remains RADA 11/29/2022 - RADA becomes DRS * * * Update * * *
Contract Adjustment|Options",11/29/2022,11/28/2022,Adjustment
ACEV,TMPO,ACEV TMPO,"ACE Convergence Acquisition Corporation - Name/Symbol/CUSIP Change Option Symbol: ACEV New Symbol: TMPO
Contract Adjustment|Options",11/23/2022,11/22/2022,Adjustment
WTRH,ASAP,WTRH ASAP,"Waitr Holdings Inc. - Reverse Split and Symbol Change Option Symbol: WTRH New Symbol: ASAP1
Contract Adjustment|Options",11/22/2022,11/21/2022,Adjustment
NTP,NTPIF,NTP NTPIF,"Nam Tai Property Inc. - Symbol Change Option Symbol: 11/18/2022 - NTP remains NTP 11/21/2022 - NTP becomes NTPIF
Contract Adjustment|Options",11/21/2022,11/18/2022,Adjustment
LNDC,LFCR,LNDC LFCR,"Landec Corporation - Name/Symbol Change Option Symbol: LNDC New Symbol: LFCR
Contract Adjustment|Options",11/15/2022,11/14/2022,Adjustment
ESSC,NWTN,ESSC NWTN,"East Stone Acquisition Corporation - Name/Symbol/CUSIP Change Option Symbol: ESSC New Symbol: NWTN
Contract Adjustment|Options",11/14/2022,11/11/2022,Adjustment
XL,SPRU,XL SPRU,"XL Fleet Corp. - Name/Symbol Change Option Symbol: XL New Symbol: SPRU
Contract Adjustment|Options",11/14/2022,11/11/2022,Adjustment
CRHC,CRRCF,CRHC CRRCF,"Cohn Robbins Holdings Corp. - Symbol Change Option Symbol: 11/11/2022 CRHC remains CRHC 11/14/2022 - CRHC becomes CRRCF
Contract Adjustment|Options",11/14/2022,11/11/2022,Adjustment
ZVO,ZVOI,ZVO ZVOI,"Zovio Inc. - Symbol Change Option Symbol: ZVO New Symbol: ZVOI
Contract Adjustment|Options",11/10/2022,11/09/2022,Adjustment
SBTX,SPRY,SBTX SPRY,"Silverback Therapeutics, Inc. - Name/Symbol Change Option Symbol: SBTX New Symbol: SPRY
Contract Adjustment|Options",11/09/2022,11/08/2022,Adjustment
NLOK,GEN,NLOK GEN,"NortonLifeLock Inc. - Name/Symbol Change Option Symbol: NLOK New Symbol: GEN
Contract Adjustment|Options",11/08/2022,11/07/2022,Adjustment
CECE,CECO,CECE CECO,"CECO Environmental Corporation - Symbol Change Option Symbol: CECE New Symbol: CECO
Contract Adjustment|Options",11/07/2022,11/04/2022,Adjustment
CECE,CECO,CECE CECO,"PMFG, INC. - CASH IN LIEU SETTLEMENT (CECE1)
Contract Adjustment|Options",,09/25/2015,Adjustment
CECE,CECO,CECE CECO,"CECE1 OPTIONS - EXPIRATION PRICING CONSIDERATION
Operational|Expiration",,09/18/2015,Unknown
CECE,CECO,CECE CECO,"PMFG, INC. (ELECTION MERGER) - CONTRACT ADJUSTMENT OPTION SYMBOL: PMFG NEW SYMBOL: CECE1 * * * DETERMINATION OF DELIVERABLE * * *
Contract Adjustment|Options",,09/18/2015,Adjustment
CECE,CECO,CECE CECO,"PMFG, INC. (ELECTION MERGER) - CONTRACT ADJUSTMENT OPTION SYMBOL: PMFG NEW SYMBOL: CECE1
Contract Adjustment|Options",09/04/2015,09/03/2015,Adjustment
CECE,CECO,CECE CECO,"PMFG, INC. (ELECTION MERGER) - ANTICIPATED ADJUSTMENT OPTION SYMBOL: PMFG NEW SYMBOL: CECE1
Contract Adjustment|Options",,08/24/2015,Adjustment
WETF,WT,WETF WT,"WisdomTree Investments, Inc. - Name/Symbol Change Option Symbol: WETF New Symbol: WT
Contract Adjustment|Options",11/07/2022,11/04/2022,Adjustment
PFHC,ACDC,PFHC ACDC,"ProFrac Holding Corporation - Symbol Change Option Symbol: PFHC New Symbol: ACDC
Contract Adjustment|Options",11/02/2022,11/01/2022,Adjustment
XSPA,XWEL,XSPA XWEL,"XpresSpa Group, Inc. - Name/Symbol Change Option Symbol: XSPA New Symbol: XWEL
Contract Adjustment|Options",10/25/2022,10/24/2022,Adjustment
GBOX,RVYL,GBOX RVYL,"GreenBox POS - Name/Symbol Change Option Symbol: GBOX New Symbol: RVYL
Contract Adjustment|Options",10/24/2022,10/21/2022,Adjustment
WRE,ELME,WRE ELME,"Washington Real Estate Investment Trust - Name/Symbol Change Option Symbol: WRE New Symbol: ELME
Contract Adjustment|Options",10/20/2022,10/17/2022,Adjustment
BTX,ERNA,BTX ERNA,"Brooklyn ImmunoTherapeutics, Inc. - Reverse Split and Name/Symbol/CUSIP Change Option Symbol: BTX New Symbol: ERNA1
Contract Adjustment|Options",10/17/2022,10/14/2022,Adjustment
SLCR,THCH,SLCR THCH,"Silver Crest Acquisition Corporation - Name/Symbol/CUSIP Change Option Symbol: SLCR New Symbol: THCH
Contract Adjustment|Options",09/29/2022,09/28/2022,Adjustment
IMPX,LVWR,IMPX LVWR,"AEA-Bridges Impact Corporation - Name/Symbol/CUSIP Change Option Symbol: IMPX New Symbol: LVWR
Contract Adjustment|Options",09/27/2022,09/26/2022,Adjustment
ROLL,RBC,ROLL RBC,"RBC Bearings Incorporated - Symbol Change Option Symbol: ROLL New Symbol: RBC
Contract Adjustment|Options",09/26/2022,09/23/2022,Adjustment
CLSN,IMNN,CLSN IMNN,"Adjusted Celsion Corporation - Name/Symbol Change Option Symbol: CLSN1 New Symbol: IMNN1
Contract Adjustment|Options",09/21/2022,09/20/2022,Adjustment
SNP,SNPTY,SNP SNPTY,"China Petroleum & Chemical Corporation - Symbol Change Option Symbol: SNP New Symbol: SNPTY
Contract Adjustment|Options",09/19/2022,09/16/2022,Adjustment
CFVI,RUM,CFVI RUM,"CF Acquisition Corporation VI - Name/Symbol/CUSIP Change Option Symbol: CFVI New Symbol: RUM
Contract Adjustment|Options",09/19/2022,09/16/2022,Adjustment
CLBS,LSTA,CLBS LSTA,"Caladrius Biosciences, Inc. - Reverse Split and Name/Symbol/CUSIP Change Option Symbol: CLBS New Symbol: LSTA1
Contract Adjustment|Options",09/15/2022,09/14/2022,Adjustment
GPL,GPLDF,GPL GPLDF,"Great Panther Mining Limited - Symbol Change Option Symbols: 09/14/22 - GPL remains GPL GPL1 remains GPL1 09/15/22 - GPL becomes GPLDF GPL1 becomes GPLD1 * * * REPOST * * *
Contract Adjustment|Options",09/15/2022,09/14/2022,Adjustment
ADGI,IVVD,ADGI IVVD,"Adagio Therapeutics, Inc. - Name and Symbol Change Option Symbol: ADGI New Symbol: IVVD
Contract Adjustment|Options",09/13/2022,09/12/2022,Adjustment
PTR,PTRCY,PTR PTRCY,"PetroChina Company Limited - Symbol Change Option Symbol: 09/09/2022 - PTR remains PTR 09/12/2022 - PTR becomes PTRCY
Contract Adjustment|Options",09/12/2022,09/09/2022,Adjustment
ACH,ACHHY,ACH ACHHY,"Aluminum Corporation of China Limited - Symbol Change/Settlement Update Option Symbol: 09/07/2022 - ACH remains ACH 09/08/2022 - ACH becomes ACHHY
Contract Adjustment|Options",09/08/2022,09/07/2022,Adjustment
IIVI,COHR,IIVI COHR,"II-VI Incorporated - Name/Symbol/CUSIP Change Option Symbols: IIVI/IIVI1 New Symbols: COHR/COHR1
Contract Adjustment|Options",09/08/2022,09/07/2022,Adjustment
IIVI,COHR,IIVI COHR,"Coherent, Inc. - Contract Adjustment Option Symbol: 07/01/22 - COHR remains COHR 07/05/22 - COHR becomes IIVI1
Contract Adjustment|Options",07/01/2022,07/01/2022,Adjustment
IIVI,COHR,IIVI COHR,"Coherent, Inc. - Anticipated Adjustment Option Symbol: COHR New Symbol: IIVI1
Contract Adjustment|Options",,06/04/2021,Adjustment
ELY,MODG,ELY MODG,"Callaway Golf Company - Name/Symbol Change Option Symbols: ELY/2ELY New Symbols: MODG/2MODG
Contract Adjustment|Options",09/07/2022,09/06/2022,Adjustment
LFC,LFCHY,LFC LFCHY,"China Life Insurance Company Limited - Symbol Change Option Symbol: LFC New Symbol: LFCHY
Contract Adjustment|Options",09/02/2022,09/01/2022,Adjustment
CDEV,PR,CDEV PR,"Centennial Resource Development, Inc. - Name/Symbol/CUSIP Change Option Symbol: CDEV New Symbol: PR
Contract Adjustment|Options",09/02/2022,09/01/2022,Adjustment
EYES,VANI,EYES VANI,"Second Sight Medical Products, Inc. - Name/Symbol/CUSIP Change Option Symbols: EYES/EYES1 New Symbols: VANI/VANI1
Contract Adjustment|Options",08/31/2022,08/30/2022,Adjustment
RVAC,WEST,RVAC WEST,"Riverview Acquisition Corporation - Name/Symbol/CUSIP Change Option Symbol: RVAC New Symbol: WEST
Contract Adjustment|Options",08/29/2022,08/26/2022,Adjustment
